분류번호,위험물유형,수집날짜,위도,경도,노드링크,시작노드,끝노드,도로명주소,데이터 기준일자
8973,노면표시훼손,2021-11-14 06:50,37.38954279,126.9488128,2090043200,2090002700,2090014700,경기도 안양시 동안구 시민대로,2021-12-17
8974,노면표시훼손,2021-11-14 06:54,37.38667368,126.9343463,2080011100,2080005100,2080004600,경기도 안양시 만안구 만안로,2021-12-17
8975,노면표시훼손,2021-11-14 06:54,37.38667368,126.9343463,2080011100,2080005100,2080004600,경기도 안양시 만안구 만안로,2021-12-17
8976,노면표시훼손,2021-11-14 06:54,37.38667368,126.9343463,2080011100,2080005100,2080004600,경기도 안양시 만안구 만안로,2021-12-17
8977,노면표시훼손,2021-11-14 06:54,37.38667368,126.9343463,2080011100,2080005100,2080004600,경기도 안양시 만안구 만안로,2021-12-17
8978,노면표시훼손,2021-11-14 06:54,37.38667368,126.9343463,2080011100,2080005100,2080004600,경기도 안양시 만안구 만안로,2021-12-17
8979,노면표시훼손,2021-11-14 06:54,37.38667368,126.9343463,2080011100,2080005100,2080004600,경기도 안양시 만안구 만안로,2021-12-17
8980,노면표시훼손,2021-11-14 06:54,37.38664378,126.934357,2080011100,2080005100,2080004600,경기도 안양시 만안구 만안로,2021-12-17
8981,노면표시훼손,2021-11-14 06:55,37.3897316,126.9516461,2090043800,2090015700,2090014200,경기도 안양시 동안구 동안로,2021-12-17
8982,노면표시훼손,2021-11-14 06:55,37.38925219,126.9519146,2090043800,2090015700,2090014200,경기도 안양시 동안구 동안로,2021-12-17
8983,노면표시훼손,2021-11-14 06:55,37.38909568,126.9520023,2090039200,2090014200,2090013200,경기도 안양시 동안구 동안로,2021-12-17
8984,노면표시훼손,2021-11-14 06:55,37.38909568,126.9520023,2090039200,2090014200,2090013200,경기도 안양시 동안구 동안로,2021-12-17
8985,노면표시훼손,2021-11-14 06:56,37.38784399,126.952674,2090039200,2090014200,2090013200,경기도 안양시 동안구 동안로,2021-12-17
8986,노면표시훼손,2021-11-14 06:56,37.38784399,126.952674,2090039200,2090014200,2090013200,경기도 안양시 동안구 동안로,2021-12-17
8987,노면표시훼손,2021-11-14 06:56,37.38784399,126.952674,2090039200,2090014200,2090013200,경기도 안양시 동안구 동안로,2021-12-17
8988,노면표시훼손,2021-11-14 06:56,37.38784399,126.952674,2090039200,2090014200,2090013200,경기도 안양시 동안구 동안로,2021-12-17
8989,노면표시훼손,2021-11-14 06:56,37.38784399,126.952674,2090039200,2090014200,2090013200,경기도 안양시 동안구 동안로,2021-12-17
8990,노면표시훼손,2021-11-14 06:56,37.38784399,126.952674,2090039200,2090014200,2090013200,경기도 안양시 동안구 동안로,2021-12-17
8991,노면표시훼손,2021-11-14 06:56,37.38784399,126.952674,2090039200,2090014200,2090013200,경기도 안양시 동안구 동안로,2021-12-17
8992,노면표시훼손,2021-11-14 06:56,37.38784399,126.952674,2090039200,2090014200,2090013200,경기도 안양시 동안구 동안로,2021-12-17
8993,노면표시훼손,2021-11-14 06:56,37.38784399,126.952674,2090039200,2090014200,2090013200,경기도 안양시 동안구 동안로,2021-12-17
8994,노면표시훼손,2021-11-14 06:57,37.38390499,126.9547927,2090034900,2090013200,2090011800,경기도 안양시 동안구 동안로,2021-12-17
8995,노면표시훼손,2021-11-14 06:57,37.38390499,126.9547927,2090034900,2090013200,2090011800,경기도 안양시 동안구 동안로,2021-12-17
8996,노면표시훼손,2021-11-14 06:58,37.38370923,126.9549004,2090034900,2090013200,2090011800,경기도 안양시 동안구 동안로,2021-12-17
8997,노면표시훼손,2021-11-14 06:59,37.3805418,126.9566382,2090024100,2090011800,2090008800,경기도 안양시 동안구 동안로,2021-12-17
8998,노면표시훼손,2021-11-14 06:59,37.39238146,126.9551707,2090048400,2090016500,2090015200,경기도 안양시 동안구 평촌대로,2021-12-17
8999,노면표시훼손,2021-11-14 06:59,37.37915149,126.9574333,2090023700,2090008800,2090009100,경기도 안양시 동안구 신기대로,2021-12-17
9000,노면표시훼손,2021-11-14 06:59,37.37915149,126.9574333,2090023700,2090008800,2090009100,경기도 안양시 동안구 신기대로,2021-12-17
9001,노면표시훼손,2021-11-14 06:59,37.37915149,126.9574333,2090023700,2090008800,2090009100,경기도 안양시 동안구 신기대로,2021-12-17
9002,노면표시훼손,2021-11-14 06:59,37.37915149,126.9574333,2090023700,2090008800,2090009100,경기도 안양시 동안구 신기대로,2021-12-17
9003,노면표시훼손,2021-11-14 06:59,37.37915149,126.9574333,2090023700,2090008800,2090009100,경기도 안양시 동안구 신기대로,2021-12-17
9004,노면표시훼손,2021-11-14 06:59,37.37915149,126.9574333,2090023700,2090008800,2090009100,경기도 안양시 동안구 신기대로,2021-12-17
9005,노면표시훼손,2021-11-14 07:00,37.39887552,126.9391236,2090010302,2090005301,2090005501,경기도 안양시 동안구 관악대로,2021-12-17
9006,노면표시훼손,2021-11-14 07:00,37.39887552,126.9391236,2090010302,2090005301,2090005501,경기도 안양시 동안구 관악대로,2021-12-17
9007,노면표시훼손,2021-11-14 07:00,37.39887552,126.9391236,2090010302,2090005301,2090005501,경기도 안양시 동안구 관악대로,2021-12-17
9008,노면표시훼손,2021-11-14 07:00,37.39887552,126.9391236,2090010302,2090005301,2090005501,경기도 안양시 동안구 관악대로,2021-12-17
9009,노면표시훼손,2021-11-14 07:00,37.39887552,126.9391236,2090010302,2090005301,2090005501,경기도 안양시 동안구 관악대로,2021-12-17
9010,노면표시훼손,2021-11-14 07:00,37.39887552,126.9391236,2090010302,2090005301,2090005501,경기도 안양시 동안구 관악대로,2021-12-17
9011,노면표시훼손,2021-11-14 07:00,37.39887552,126.9391236,2090010302,2090005301,2090005501,경기도 안양시 동안구 관악대로,2021-12-17
9012,노면표시훼손,2021-11-14 07:00,37.39887552,126.9391236,2090010302,2090005301,2090005501,경기도 안양시 동안구 관악대로,2021-12-17
9013,노면표시훼손,2021-11-14 07:00,37.39887565,126.9390987,2090010302,2090005301,2090005501,경기도 안양시 동안구 관악대로,2021-12-17
9014,노면표시훼손,2021-11-14 07:00,37.39887565,126.9390987,2090010302,2090005301,2090005501,경기도 안양시 동안구 관악대로,2021-12-17
9015,노면표시훼손,2021-11-14 07:00,37.39887565,126.9390987,2090010302,2090005301,2090005501,경기도 안양시 동안구 관악대로,2021-12-17
9016,노면표시훼손,2021-11-14 07:00,37.39887565,126.9390987,2090010302,2090005301,2090005501,경기도 안양시 동안구 관악대로,2021-12-17
9017,노면표시훼손,2021-11-14 07:00,37.39887565,126.9390987,2090010302,2090005301,2090005501,경기도 안양시 동안구 관악대로,2021-12-17
9018,노면표시훼손,2021-11-14 07:00,37.39887565,126.9390987,2090010302,2090005301,2090005501,경기도 안양시 동안구 관악대로,2021-12-17
9019,노면표시훼손,2021-11-14 07:00,37.39887565,126.9390987,2090010302,2090005301,2090005501,경기도 안양시 동안구 관악대로,2021-12-17
9020,노면표시훼손,2021-11-14 07:00,37.39887565,126.9390987,2090010302,2090005301,2090005501,경기도 안양시 동안구 관악대로,2021-12-17
9021,노면표시훼손,2021-11-14 07:00,37.39887565,126.9390987,2090010302,2090005301,2090005501,경기도 안양시 동안구 관악대로,2021-12-17
9022,노면표시훼손,2021-11-14 07:00,37.39887565,126.9390987,2090010302,2090005301,2090005501,경기도 안양시 동안구 관악대로,2021-12-17
9023,노면표시훼손,2021-11-14 07:01,37.39887567,126.9390937,2090010302,2090005301,2090005501,경기도 안양시 동안구 관악대로,2021-12-17
9024,노면표시훼손,2021-11-14 07:01,37.39887567,126.9390937,2090010302,2090005301,2090005501,경기도 안양시 동안구 관악대로,2021-12-17
9025,노면표시훼손,2021-11-14 07:01,37.39887567,126.9390937,2090010302,2090005301,2090005501,경기도 안양시 동안구 관악대로,2021-12-17
9026,노면표시훼손,2021-11-14 07:01,37.39887567,126.9390937,2090010302,2090005301,2090005501,경기도 안양시 동안구 관악대로,2021-12-17
9027,노면표시훼손,2021-11-14 07:01,37.39887567,126.9390937,2090010302,2090005301,2090005501,경기도 안양시 동안구 관악대로,2021-12-17
9028,노면표시훼손,2021-11-14 07:01,37.39887567,126.9390937,2090010302,2090005301,2090005501,경기도 안양시 동안구 관악대로,2021-12-17
9029,노면표시훼손,2021-11-14 07:01,37.39887567,126.9390937,2090010302,2090005301,2090005501,경기도 안양시 동안구 관악대로,2021-12-17
9030,노면표시훼손,2021-11-14 07:01,37.39887567,126.9390937,2090010302,2090005301,2090005501,경기도 안양시 동안구 관악대로,2021-12-17
9031,노면표시훼손,2021-11-14 07:01,37.39887567,126.9390937,2090010302,2090005301,2090005501,경기도 안양시 동안구 관악대로,2021-12-17
9032,노면표시훼손,2021-11-14 07:01,37.39887567,126.9390937,2090010302,2090005301,2090005501,경기도 안양시 동안구 관악대로,2021-12-17
9033,노면표시훼손,2021-11-14 07:03,37.38183009,126.9608727,2090028500,2090011200,2090010300,경기도 안양시 동안구 평촌대로,2021-12-17
9034,노면표시훼손,2021-11-14 07:03,37.38183009,126.9608727,2090028500,2090011200,2090010300,경기도 안양시 동안구 평촌대로,2021-12-17
9035,노면표시훼손,2021-11-14 07:05,37.39621472,126.9514308,2090063900,2090019600,2090020100,경기도 안양시 동안구 달안로,2021-12-17
9036,노면표시훼손,2021-11-14 07:05,37.39626478,126.9515794,2090063900,2090019600,2090020100,경기도 안양시 동안구 달안로,2021-12-17
9037,노면표시훼손,2021-11-14 07:05,37.39626478,126.9515794,2090063900,2090019600,2090020100,경기도 안양시 동안구 달안로,2021-12-17
9038,노면표시훼손,2021-11-14 07:06,37.38102475,126.9622064,2090181700,2090001700,2260005800,경기도 안양시 동안구 서울외곽순환고속도로,2021-12-17
9039,노면표시훼손,2021-11-14 07:07,37.39418585,126.9541703,2090059400,2090020100,2090018300,경기도 안양시 동안구 평촌대로,2021-12-17
9040,노면표시훼손,2021-11-14 07:09,37.38026717,126.9711835,2090181700,2090001700,2260005800,경기도 안양시 동안구 서울외곽순환고속도로,2021-12-17
9041,노면표시훼손,2021-11-14 07:10,37.38773336,126.9528775,2090039300,2090013200,2090014200,경기도 안양시 동안구 동안로,2021-12-17
9042,노면표시훼손,2021-11-14 07:10,37.38773336,126.9528775,2090039300,2090013200,2090014200,경기도 안양시 동안구 동안로,2021-12-17
9043,노면표시훼손,2021-11-14 07:10,37.38773336,126.9528775,2090039300,2090013200,2090014200,경기도 안양시 동안구 동안로,2021-12-17
9044,노면표시훼손,2021-11-14 07:10,37.38773336,126.9528775,2090039300,2090013200,2090014200,경기도 안양시 동안구 동안로,2021-12-17
9045,노면표시훼손,2021-11-14 07:10,37.38773336,126.9528775,2090039300,2090013200,2090014200,경기도 안양시 동안구 동안로,2021-12-17
9046,노면표시훼손,2021-11-14 07:12,37.40174137,126.9303169,2090077000,2090005802,2090022900,경기도 안양시 동안구 임곡로,2021-12-17
9047,노면표시훼손,2021-11-14 07:12,37.40174137,126.9303169,2090077000,2090005802,2090022900,경기도 안양시 동안구 임곡로,2021-12-17
9048,노면표시훼손,2021-11-14 07:12,37.40224392,126.9312704,2090077700,2090022900,2090024000,경기도 안양시 동안구 임곡로,2021-12-17
9049,노면표시훼손,2021-11-14 07:12,37.40249914,126.9315974,2090081600,2090024000,2090026100,경기도 안양시 동안구 임곡로,2021-12-17
9050,노면표시훼손,2021-11-14 07:12,37.40249914,126.9315974,2090081600,2090024000,2090026100,경기도 안양시 동안구 임곡로,2021-12-17
9051,노면표시훼손,2021-11-14 07:12,37.38923752,126.9520713,2090043900,2090014200,2090015700,경기도 안양시 동안구 동안로,2021-12-17
9052,노면표시훼손,2021-11-14 07:12,37.40367642,126.9328239,2090081600,2090024000,2090026100,경기도 안양시 동안구 임곡로,2021-12-17
9053,노면표시훼손,2021-11-14 07:12,37.40367642,126.9328239,2090081600,2090024000,2090026100,경기도 안양시 동안구 임곡로,2021-12-17
9054,노면표시훼손,2021-11-14 07:13,37.39250398,126.9502705,2090051700,2090016100,2090016700,경기도 안양시 동안구 동안로,2021-12-17
9055,노면표시훼손,2021-11-14 07:13,37.39250398,126.9502705,2090051700,2090016100,2090016700,경기도 안양시 동안구 동안로,2021-12-17
9056,노면표시훼손,2021-11-14 07:13,37.39250398,126.9502705,2090051700,2090016100,2090016700,경기도 안양시 동안구 동안로,2021-12-17
9057,노면표시훼손,2021-11-14 07:13,37.39250398,126.9502705,2090051700,2090016100,2090016700,경기도 안양시 동안구 동안로,2021-12-17
9058,노면표시훼손,2021-11-14 07:13,37.39250398,126.9502705,2090051700,2090016100,2090016700,경기도 안양시 동안구 동안로,2021-12-17
9059,노면표시훼손,2021-11-14 07:13,37.39250398,126.9502705,2090051700,2090016100,2090016700,경기도 안양시 동안구 동안로,2021-12-17
9060,노면표시훼손,2021-11-14 07:13,37.39250398,126.9502705,2090051700,2090016100,2090016700,경기도 안양시 동안구 동안로,2021-12-17
9061,노면표시훼손,2021-11-14 07:16,37.40529635,126.9335416,2090081700,2090026100,2090024000,경기도 안양시 동안구 임곡로,2021-12-17
9062,노면표시훼손,2021-11-14 07:16,37.40491526,126.933404,2090081700,2090026100,2090024000,경기도 안양시 동안구 임곡로,2021-12-17
9063,노면표시훼손,2021-11-14 07:16,37.40378139,126.9327324,2090081700,2090026100,2090024000,경기도 안양시 동안구 임곡로,2021-12-17
9064,노면표시훼손,2021-11-14 07:16,37.40378139,126.9327324,2090081700,2090026100,2090024000,경기도 안양시 동안구 임곡로,2021-12-17
9065,노면표시훼손,2021-11-14 07:16,37.40378139,126.9327324,2090081700,2090026100,2090024000,경기도 안양시 동안구 임곡로,2021-12-17
9066,노면표시훼손,2021-11-14 07:16,37.40378139,126.9327324,2090081700,2090026100,2090024000,경기도 안양시 동안구 임곡로,2021-12-17
9067,노면표시훼손,2021-11-14 07:17,37.4035079,126.9325733,2090081700,2090026100,2090024000,경기도 안양시 동안구 임곡로,2021-12-17
9068,노면표시훼손,2021-11-14 07:17,37.4035079,126.9325733,2090081700,2090026100,2090024000,경기도 안양시 동안구 임곡로,2021-12-17
9069,노면표시훼손,2021-11-14 07:17,37.4035079,126.9325733,2090081700,2090026100,2090024000,경기도 안양시 동안구 임곡로,2021-12-17
9070,노면표시훼손,2021-11-14 07:17,37.4035079,126.9325733,2090081700,2090026100,2090024000,경기도 안양시 동안구 임곡로,2021-12-17
9071,노면표시훼손,2021-11-14 07:17,37.4035079,126.9325733,2090081700,2090026100,2090024000,경기도 안양시 동안구 임곡로,2021-12-17
9072,노면표시훼손,2021-11-14 07:17,37.4035079,126.9325733,2090081700,2090026100,2090024000,경기도 안양시 동안구 임곡로,2021-12-17
9073,노면표시훼손,2021-11-14 07:17,37.4035079,126.9325733,2090081700,2090026100,2090024000,경기도 안양시 동안구 임곡로,2021-12-17
9074,노면표시훼손,2021-11-14 07:17,37.4035079,126.9325733,2090081700,2090026100,2090024000,경기도 안양시 동안구 임곡로,2021-12-17
9075,노면표시훼손,2021-11-14 07:17,37.40262576,126.9315652,2090081700,2090026100,2090024000,경기도 안양시 동안구 임곡로,2021-12-17
9076,노면표시훼손,2021-11-14 07:17,37.40262576,126.9315652,2090081700,2090026100,2090024000,경기도 안양시 동안구 임곡로,2021-12-17
9077,노면표시훼손,2021-11-14 07:17,37.40262864,126.9315687,2090081700,2090026100,2090024000,경기도 안양시 동안구 임곡로,2021-12-17
9078,노면표시훼손,2021-11-14 07:17,37.40262864,126.9315687,2090081700,2090026100,2090024000,경기도 안양시 동안구 임곡로,2021-12-17
9079,노면표시훼손,2021-11-14 07:17,37.40260132,126.9315357,2090081700,2090026100,2090024000,경기도 안양시 동안구 임곡로,2021-12-17
9080,노면표시훼손,2021-11-14 07:17,37.40260132,126.9315357,2090081700,2090026100,2090024000,경기도 안양시 동안구 임곡로,2021-12-17
9081,노면표시훼손,2021-11-14 07:17,37.40260132,126.9315357,2090081700,2090026100,2090024000,경기도 안양시 동안구 임곡로,2021-12-17
9082,노면표시훼손,2021-11-14 07:17,37.40260132,126.9315357,2090081700,2090026100,2090024000,경기도 안양시 동안구 임곡로,2021-12-17
9083,노면표시훼손,2021-11-14 07:17,37.40260132,126.9315357,2090081700,2090026100,2090024000,경기도 안양시 동안구 임곡로,2021-12-17
9084,노면표시훼손,2021-11-14 07:18,37.40263552,126.9550649,2090013602,2090005901,2090006200,경기도 안양시 동안구 관악대로,2021-12-17
9085,노면표시훼손,2021-11-14 07:18,37.40263552,126.9550649,2090013602,2090005901,2090006200,경기도 안양시 동안구 관악대로,2021-12-17
9086,노면표시훼손,2021-11-14 07:18,37.40264786,126.9551325,2090013602,2090005901,2090006200,경기도 안양시 동안구 관악대로,2021-12-17
9087,노면표시훼손,2021-11-14 07:18,37.40264786,126.9551325,2090013602,2090005901,2090006200,경기도 안양시 동안구 관악대로,2021-12-17
9088,노면표시훼손,2021-11-14 07:18,37.40266194,126.9552096,2090013602,2090005901,2090006200,경기도 안양시 동안구 관악대로,2021-12-17
9089,노면표시훼손,2021-11-14 07:18,37.40266194,126.9552096,2090013602,2090005901,2090006200,경기도 안양시 동안구 관악대로,2021-12-17
9090,노면표시훼손,2021-11-14 07:18,37.40266194,126.9552096,2090013602,2090005901,2090006200,경기도 안양시 동안구 관악대로,2021-12-17
9091,노면표시훼손,2021-11-14 07:18,37.40238392,126.9312499,2090077600,2090024000,2090022900,경기도 안양시 동안구 임곡로,2021-12-17
9092,노면표시훼손,2021-11-14 07:18,37.40238392,126.9312499,2090077600,2090024000,2090022900,경기도 안양시 동안구 임곡로,2021-12-17
9093,노면표시훼손,2021-11-14 07:18,37.40175192,126.9305122,2090077000,2090005802,2090022900,경기도 안양시 동안구 임곡로,2021-12-17
9094,노면표시훼손,2021-11-14 07:18,37.40175192,126.9305122,2090077000,2090005802,2090022900,경기도 안양시 동안구 임곡로,2021-12-17
9095,노면표시훼손,2021-11-14 07:18,37.40175192,126.9305122,2090077000,2090005802,2090022900,경기도 안양시 동안구 임곡로,2021-12-17
9096,노면표시훼손,2021-11-14 07:18,37.40170834,126.9293058,2090077000,2090005802,2090022900,경기도 안양시 동안구 임곡로,2021-12-17
9097,노면표시훼손,2021-11-14 07:18,37.40170834,126.9293058,2090077000,2090005802,2090022900,경기도 안양시 동안구 임곡로,2021-12-17
9098,노면표시훼손,2021-11-14 07:18,37.40170834,126.9293058,2090077000,2090005802,2090022900,경기도 안양시 동안구 임곡로,2021-12-17
9099,노면표시훼손,2021-11-14 07:18,37.40308219,126.9575101,2090014201,2090006200,2090006201,경기도 안양시 동안구 관악대로,2021-12-17
9100,노면표시훼손,2021-11-14 07:19,37.40171236,126.9286457,2090077300,2090005802,2090024000,경기도 안양시 동안구 임곡로,2021-12-17
9101,노면표시훼손,2021-11-14 07:19,37.40171236,126.9286457,2090077300,2090005802,2090024000,경기도 안양시 동안구 임곡로,2021-12-17
9102,노면표시훼손,2021-11-14 07:21,37.40092568,126.9767053,2090012304,2090006000,2090003904,경기도 안양시 동안구 흥안대로,2021-12-17
9103,노면표시훼손,2021-11-14 07:21,37.40082294,126.9767176,2090012304,2090006000,2090003904,경기도 안양시 동안구 흥안대로,2021-12-17
9104,노면표시훼손,2021-11-14 07:21,37.40010779,126.976622,2090181000,2090057700,2090003904,경기도 안양시 동안구 흥안대로517번길,2021-12-17
9105,노면표시훼손,2021-11-14 07:22,37.39298339,126.9229901,2080020600,2080010700,2080008000,경기도 안양시 만안구 냉천로,2021-12-17
9106,노면표시훼손,2021-11-14 07:22,37.39298339,126.9229901,2080020600,2080010700,2080008000,경기도 안양시 만안구 냉천로,2021-12-17
9107,노면표시훼손,2021-11-14 07:22,37.39298339,126.9229901,2080020600,2080010700,2080008000,경기도 안양시 만안구 냉천로,2021-12-17
9108,노면표시훼손,2021-11-14 07:22,37.39298339,126.9229901,2080020600,2080010700,2080008000,경기도 안양시 만안구 냉천로,2021-12-17
9109,노면표시훼손,2021-11-14 07:22,37.39298339,126.9229901,2080020600,2080010700,2080008000,경기도 안양시 만안구 냉천로,2021-12-17
9110,노면표시훼손,2021-11-14 07:22,37.39298339,126.9229901,2080020600,2080010700,2080008000,경기도 안양시 만안구 냉천로,2021-12-17
9111,노면표시훼손,2021-11-14 07:22,37.39298339,126.9229901,2080020600,2080010700,2080008000,경기도 안양시 만안구 냉천로,2021-12-17
9112,노면표시훼손,2021-11-14 07:22,37.39472733,126.9754899,2090008103,2090003003,2090003002,경기도 안양시 동안구 흥안대로,2021-12-17
9113,노면표시훼손,2021-11-14 07:22,37.39310118,126.9215455,2080020500,2080009000,2080008000,경기도 안양시 만안구 삼덕로,2021-12-17
9114,노면표시훼손,2021-11-14 07:22,37.39310118,126.9215455,2080020500,2080009000,2080008000,경기도 안양시 만안구 삼덕로,2021-12-17
9115,노면표시훼손,2021-11-14 07:22,37.39310118,126.9215455,2080020500,2080009000,2080008000,경기도 안양시 만안구 삼덕로,2021-12-17
9116,노면표시훼손,2021-11-14 07:23,37.39373025,126.9202689,2080020500,2080009000,2080008000,경기도 안양시 만안구 삼덕로,2021-12-17
9117,노면표시훼손,2021-11-14 07:23,37.39373025,126.9202689,2080020500,2080009000,2080008000,경기도 안양시 만안구 삼덕로,2021-12-17
9118,노면표시훼손,2021-11-14 07:23,37.39373025,126.9202689,2080020500,2080009000,2080008000,경기도 안양시 만안구 삼덕로,2021-12-17
9119,노면표시훼손,2021-11-14 07:23,37.39373025,126.9202689,2080020500,2080009000,2080008000,경기도 안양시 만안구 삼덕로,2021-12-17
9120,노면표시훼손,2021-11-14 07:23,37.39376092,126.9202059,2080020500,2080009000,2080008000,경기도 안양시 만안구 삼덕로,2021-12-17
9121,노면표시훼손,2021-11-14 07:23,37.39376092,126.9202059,2080020500,2080009000,2080008000,경기도 안양시 만안구 삼덕로,2021-12-17
9122,노면표시훼손,2021-11-14 07:23,37.39376092,126.9202059,2080020500,2080009000,2080008000,경기도 안양시 만안구 삼덕로,2021-12-17
9123,노면표시훼손,2021-11-14 07:23,37.39376092,126.9202059,2080020500,2080009000,2080008000,경기도 안양시 만안구 삼덕로,2021-12-17
9124,노면표시훼손,2021-11-14 07:23,37.39376092,126.9202059,2080020500,2080009000,2080008000,경기도 안양시 만안구 삼덕로,2021-12-17
9125,노면표시훼손,2021-11-14 07:23,37.39376092,126.9202059,2080020500,2080009000,2080008000,경기도 안양시 만안구 삼덕로,2021-12-17
9126,노면표시훼손,2021-11-14 07:23,37.39801962,126.9345322,2090009501,2090004600,2090004300,경기도 안양시 동안구 경수대로,2021-12-17
9127,노면표시훼손,2021-11-14 07:23,37.39801962,126.9345322,2090009501,2090004600,2090004300,경기도 안양시 동안구 경수대로,2021-12-17
9128,노면표시훼손,2021-11-14 07:23,37.39801962,126.9345322,2090009501,2090004600,2090004300,경기도 안양시 동안구 경수대로,2021-12-17
9129,노면표시훼손,2021-11-14 07:23,37.39801962,126.9345322,2090009501,2090004600,2090004300,경기도 안양시 동안구 경수대로,2021-12-17
9130,노면표시훼손,2021-11-14 07:23,37.39801319,126.9345497,2090009501,2090004600,2090004300,경기도 안양시 동안구 경수대로,2021-12-17
9131,노면표시훼손,2021-11-14 07:23,37.39801319,126.9345497,2090009501,2090004600,2090004300,경기도 안양시 동안구 경수대로,2021-12-17
9132,노면표시훼손,2021-11-14 07:23,37.39801319,126.9345497,2090009501,2090004600,2090004300,경기도 안양시 동안구 경수대로,2021-12-17
9133,노면표시훼손,2021-11-14 07:23,37.39801319,126.9345497,2090009501,2090004600,2090004300,경기도 안양시 동안구 경수대로,2021-12-17
9134,노면표시훼손,2021-11-14 07:24,37.3842142,126.9723665,2090004900,2090002400,2090002100,경기도 안양시 동안구 흥안대로,2021-12-17
9135,노면표시훼손,2021-11-14 07:24,37.3842142,126.9723665,2090004900,2090002400,2090002100,경기도 안양시 동안구 흥안대로,2021-12-17
9136,노면표시훼손,2021-11-14 07:24,37.39798719,126.9346201,2090009501,2090004600,2090004300,경기도 안양시 동안구 경수대로,2021-12-17
9137,노면표시훼손,2021-11-14 07:24,37.39798719,126.9346201,2090009501,2090004600,2090004300,경기도 안양시 동안구 경수대로,2021-12-17
9138,노면표시훼손,2021-11-14 07:24,37.39798719,126.9346201,2090009501,2090004600,2090004300,경기도 안양시 동안구 경수대로,2021-12-17
9139,노면표시훼손,2021-11-14 07:24,37.39798719,126.9346201,2090009501,2090004600,2090004300,경기도 안양시 동안구 경수대로,2021-12-17
9140,노면표시훼손,2021-11-14 07:25,37.39443658,126.9169356,2080022200,2080008700,2080009100,경기도 안양시 만안구 장내로,2021-12-17
9141,노면표시훼손,2021-11-14 07:25,37.39443658,126.9169356,2080022200,2080008700,2080009100,경기도 안양시 만안구 장내로,2021-12-17
9142,노면표시훼손,2021-11-14 07:26,37.38056034,126.9715518,2090184101,2090058501,2090001600,경기도 안양시 동안구 흥안대로,2021-12-17
9143,노면표시훼손,2021-11-14 07:26,37.38056034,126.9715518,2090184101,2090058501,2090001600,경기도 안양시 동안구 흥안대로,2021-12-17
9144,노면표시훼손,2021-11-14 07:26,37.38056034,126.9715518,2090184101,2090058501,2090001600,경기도 안양시 동안구 흥안대로,2021-12-17
9145,노면표시훼손,2021-11-14 07:26,37.38056034,126.9715518,2090184101,2090058501,2090001600,경기도 안양시 동안구 흥안대로,2021-12-17
9146,노면표시훼손,2021-11-14 07:26,37.38056034,126.9715518,2090184101,2090058501,2090001600,경기도 안양시 동안구 흥안대로,2021-12-17
9147,노면표시훼손,2021-11-14 07:26,37.38056034,126.9715518,2090184101,2090058501,2090001600,경기도 안양시 동안구 흥안대로,2021-12-17
9148,노면표시훼손,2021-11-14 07:26,37.38056034,126.9715518,2090184101,2090058501,2090001600,경기도 안양시 동안구 흥안대로,2021-12-17
9149,노면표시훼손,2021-11-14 07:26,37.38056034,126.9715518,2090184101,2090058501,2090001600,경기도 안양시 동안구 흥안대로,2021-12-17
9150,노면표시훼손,2021-11-14 07:26,37.39582708,126.9148391,2080026100,2080010100,2080010500,경기도 안양시 만안구 양화로,2021-12-17
9151,노면표시훼손,2021-11-14 07:30,37.40544943,126.9159624,2080040200,2080015200,2080016900,경기도 안양시 만안구 안양로,2021-12-17
9152,노면표시훼손,2021-11-14 07:31,37.40599806,126.9155073,2080040200,2080015200,2080016900,경기도 안양시 만안구 안양로,2021-12-17
9153,노면표시훼손,2021-11-14 07:31,37.40700878,126.9146862,2080044700,2080016900,2080017500,경기도 안양시 만안구 안양로,2021-12-17
9154,노면표시훼손,2021-11-14 07:31,37.40700878,126.9146862,2080044700,2080016900,2080017500,경기도 안양시 만안구 안양로,2021-12-17
9155,노면표시훼손,2021-11-14 07:31,37.36524805,126.9584519,2090000102,2090000102,2090000100,경기도 안양시 동안구 경수대로,2021-12-17
9156,노면표시훼손,2021-11-14 07:31,37.36524805,126.9584519,2090000102,2090000102,2090000100,경기도 안양시 동안구 경수대로,2021-12-17
9157,노면표시훼손,2021-11-14 07:33,37.39218994,126.9539999,2090050301,2090016500,2090015701,경기도 안양시 동안구 시민대로,2021-12-17
9158,노면표시훼손,2021-11-14 07:33,37.39867054,126.9803401,2090012604,2260054700,2090006002,경기도 안양시 동안구 안양판교로,2021-12-17
9159,노면표시훼손,2021-11-14 07:33,37.39867054,126.9803401,2090012604,2260054700,2090006002,경기도 안양시 동안구 안양판교로,2021-12-17
9160,노면표시훼손,2021-11-14 07:33,37.39867054,126.9803401,2090012604,2260054700,2090006002,경기도 안양시 동안구 안양판교로,2021-12-17
9161,노면표시훼손,2021-11-14 07:33,37.39867054,126.9803401,2090012604,2260054700,2090006002,경기도 안양시 동안구 안양판교로,2021-12-17
9162,노면표시훼손,2021-11-14 07:33,37.41566446,126.9175415,2080054600,2080001700,2080021500,경기도 안양시 만안구 예술공원로,2021-12-17
9163,노면표시훼손,2021-11-14 07:33,37.41566446,126.9175415,2080054600,2080001700,2080021500,경기도 안양시 만안구 예술공원로,2021-12-17
